0.000000000000000000e+00,2.317078878308990661e-02
8.333333333333332871e-02,1.810097711475218696e-01
1.666666666666666574e-01,7.299815632233574991e-02
2.500000000000000000e-01,2.889738386125518393e-02
3.333333333333333148e-01,1.272096492142973587e-02
4.166666666666666297e-01,8.715315206733328934e-02
5.000000000000000000e-01,1.062812381477437618e-02
5.833333333333332593e-01,3.739064488387802698e-02
6.666666666666666297e-01,5.694897331464526813e-02
7.500000000000000000e-01,9.955410591316549151e-03
8.333333333333332593e-01,1.469159347608401354e-02
9.166666666666666297e-01,1.607732459017746640e-01
1.000000000000000000e+00,9.851162708052012967e-03
1.083333333333333259e+00,8.620746986365622477e-02
1.166666666666666519e+00,6.484623433451430774e-02
1.250000000000000000e+00,5.668461785707479619e-03
1.333333333333333259e+00,3.354684635103338808e-02
1.416666666666666519e+00,1.526142696504455276e-01
1.500000000000000000e+00,2.671904516632980786e-01
1.583333333333333259e+00,7.922004745035056417e-02
1.666666666666666519e+00,5.834811541473958751e-01
1.750000000000000000e+00,7.670850375512394681e-02
1.833333333333333259e+00,1.479291017143041231e-01
1.916666666666666519e+00,1.274735962058270167e-01
2.000000000000000000e+00,1.344236300257116434e-02
2.083333333333333037e+00,4.589079319540605162e-02
2.166666666666666519e+00,1.879356997689987374e-01
2.250000000000000000e+00,1.641110830396849130e-01
2.333333333333333037e+00,7.827377633035104143e-02
2.416666666666666519e+00,1.475744769473293083e-01
2.500000000000000000e+00,3.891926695675855530e-02
2.583333333333333037e+00,1.846014173784653323e-01
2.666666666666666519e+00,3.514682100688836797e-01
2.750000000000000000e+00,2.246507405961333248e-01
2.833333333333333037e+00,1.416446730957097444e-01
2.916666666666666519e+00,1.241205059011598194e-01
3.000000000000000000e+00,1.390219875525255076e-02
3.083333333333333037e+00,5.066502756573218642e-03
3.166666666666666519e+00,7.514056947007823062e-02
3.250000000000000000e+00,3.202906574266412790e-03
3.333333333333333037e+00,9.318025664987697465e-02
3.416666666666666519e+00,1.099456235277311150e-01
