0.000000000000000000e+00,1.417585804466700355e-03
8.333333333333332871e-02,5.911642379095214395e-01
1.666666666666666574e-01,4.581912835748405133e-01
2.500000000000000000e-01,4.312220079584086485e-01
3.333333333333333148e-01,4.575618995105833198e-02
4.166666666666666297e-01,3.591649745915158620e-01
5.000000000000000000e-01,7.099711700072336429e-02
5.833333333333332593e-01,8.981864897095309663e-02
6.666666666666666297e-01,1.486933664387840859e-01
7.500000000000000000e-01,3.904527496451168922e-01
8.333333333333332593e-01,1.597272387857877340e-01
9.166666666666666297e-01,1.565037440405504798e-01
1.000000000000000000e+00,1.036309278152763337e-02
1.083333333333333259e+00,5.984589916971569390e-02
1.166666666666666519e+00,8.169757196917505626e-02
1.250000000000000000e+00,2.884768399319230861e-02
1.333333333333333259e+00,3.642705047606692448e-02
1.416666666666666519e+00,5.686709544042734682e-02
1.500000000000000000e+00,7.823279838666226393e-02
1.583333333333333259e+00,7.222918979532447215e-02
1.666666666666666519e+00,3.184410622567165894e-01
1.750000000000000000e+00,1.280431896223169219e-01
1.833333333333333259e+00,5.530897245675939905e-02
1.916666666666666519e+00,1.464183814563628228e-01
2.000000000000000000e+00,1.226047333426874830e-01
2.083333333333333037e+00,4.759662541240931022e-01
2.166666666666666519e+00,4.184253758379645194e-01
2.250000000000000000e+00,3.123276745444675817e-01
2.333333333333333037e+00,3.996153246324805619e-01
2.416666666666666519e+00,3.656172950158143031e-01
2.500000000000000000e+00,3.658975501747188663e-01
2.583333333333333037e+00,2.515441997371120619e-01
2.666666666666666519e+00,7.580161876102096130e-01
2.750000000000000000e+00,8.138740253365938093e-01
2.833333333333333037e+00,7.512915477428653288e-01
2.916666666666666519e+00,5.975499331573143058e-01
3.000000000000000000e+00,4.329182652614130267e-01
3.083333333333333037e+00,3.018707388712284917e-02
3.166666666666666519e+00,3.225555123505446237e-02
3.250000000000000000e+00,3.518142461783690250e-02
3.333333333333333037e+00,1.538558151383655204e-01
3.416666666666666519e+00,2.490769089890030874e-01
3.500000000000000000e+00,1.667738161283886245e-01
3.583333333333333037e+00,1.513457056080967644e-01
3.666666666666666519e+00,2.934685026344681091e-01
3.750000000000000000e+00,3.207468293532765302e-01
3.833333333333333037e+00,1.727132504991153450e-01
3.916666666666666519e+00,1.497085577333607531e-01
4.000000000000000000e+00,1.157182322817032483e-01
4.083333333333333037e+00,6.754285553973218836e-02
4.166666666666666075e+00,3.876095547737284930e-02
4.250000000000000000e+00,2.111664103333663425e-04
4.333333333333333037e+00,6.365204331444022923e-02
4.416666666666666075e+00,4.682738318242867653e-02
4.500000000000000000e+00,5.825046088338646511e-02
4.583333333333333037e+00,7.900903581844165302e-02
4.666666666666666075e+00,1.356847037649355422e-02
4.750000000000000000e+00,9.072821093260831360e-02
4.833333333333333037e+00,2.253508153866986830e-01
4.916666666666666075e+00,1.223990622527043604e-01
5.000000000000000000e+00,4.018487402985948786e-05
5.083333333333333037e+00,1.123312096967287177e-01
5.166666666666666075e+00,2.674133396490433259e-02
5.250000000000000000e+00,1.036682174152681324e-01
5.333333333333333037e+00,1.424624207845215547e-02
5.416666666666666075e+00,2.185427563134240414e-01
5.500000000000000000e+00,5.205185381201097444e-02
5.583333333333333037e+00,1.787211601244123940e-02
5.666666666666666075e+00,2.975091173386347487e-02
5.750000000000000000e+00,1.876051509917025725e-02
5.833333333333333037e+00,2.605003595488278312e-02
5.916666666666666075e+00,1.522906994487280459e-02
6.000000000000000000e+00,4.369014993105819339e-02
6.083333333333333037e+00,1.288174803531629831e-01
6.166666666666666075e+00,1.465446460045035509e-02
6.250000000000000000e+00,8.549489215168511874e-03
6.333333333333333037e+00,2.278369093648179716e-02
6.416666666666666075e+00,2.511848143901091596e-02
6.500000000000000000e+00,6.804282018056316550e-02
6.583333333333333037e+00,1.535663442078708807e-01
6.666666666666666075e+00,2.525358478562175768e-01
6.750000000000000000e+00,2.589344988860251551e-01
6.833333333333333037e+00,2.634324215902111854e-01
6.916666666666666075e+00,2.389586787224665665e-01
7.000000000000000000e+00,4.568712634877996615e-01
7.083333333333333037e+00,3.738026766039266868e-01
7.166666666666666075e+00,2.719697257244792499e-01
7.250000000000000000e+00,1.264051430188697367e-01
