0.000000000000000000e+00,2.554143596689227233e-02
8.333333333333332871e-02,4.902532793055285054e-02
1.666666666666666574e-01,3.893578824164449503e-02
2.500000000000000000e-01,3.321752530038366014e-02
3.333333333333333148e-01,3.010196145293914799e-02
4.166666666666666297e-01,1.635456125524277493e-01
5.000000000000000000e-01,2.899836400398624406e-02
5.833333333333332593e-01,7.443381195570213105e-02
6.666666666666666297e-01,3.474818017291665673e-02
7.500000000000000000e-01,1.186529149514459341e-01
8.333333333333332593e-01,2.194717142505499263e-02
9.166666666666666297e-01,1.773199116994214966e-02
1.000000000000000000e+00,6.038955673517510531e-02
1.083333333333333259e+00,3.438366068369119177e-01
1.166666666666666519e+00,2.751154546448046287e-02
1.250000000000000000e+00,4.394461151195164922e-02
1.333333333333333259e+00,1.769001209266627545e-02
1.416666666666666519e+00,7.807773112846183583e-02
1.500000000000000000e+00,2.162586980365051315e-02
1.583333333333333259e+00,7.535105471833974944e-02
1.666666666666666519e+00,3.063054925920338234e-01
1.750000000000000000e+00,7.938058930029683047e-02
1.833333333333333259e+00,1.369840702305475111e-01
1.916666666666666519e+00,4.496164091668113094e-02
2.000000000000000000e+00,2.189352598662378663e-03
2.083333333333333037e+00,1.294718690127501931e-02
2.166666666666666519e+00,3.806647902634386488e-02
2.250000000000000000e+00,1.510320204756793877e-02
2.333333333333333037e+00,1.556882413448207325e-01
2.416666666666666519e+00,2.976651061947447469e-02
2.500000000000000000e+00,3.457223675082283371e-02
2.583333333333333037e+00,1.411123159955298689e-01
2.666666666666666519e+00,1.226809032176900960e-01
2.750000000000000000e+00,1.187017499203043419e-02
2.833333333333333037e+00,8.512205720648982621e-02
2.916666666666666519e+00,1.598603517558972731e-01
3.000000000000000000e+00,4.693830544201407079e-02
3.083333333333333037e+00,2.664900017413705108e-02
3.166666666666666519e+00,1.043068089793762650e-02
3.250000000000000000e+00,2.085931859628939802e-02
3.333333333333333037e+00,6.203832897527727236e-02
3.416666666666666519e+00,5.881086797534777061e-02
3.500000000000000000e+00,1.710808240219847676e-01
3.583333333333333037e+00,3.918084178576903415e-02
3.666666666666666519e+00,8.105392001006192504e-02
3.750000000000000000e+00,1.190048762372249505e-02
3.833333333333333037e+00,2.719193802435571419e-02
3.916666666666666519e+00,2.656450839253735388e-02
4.000000000000000000e+00,9.936301083735475659e-02
4.083333333333333037e+00,3.355092861006243876e-02
4.166666666666666075e+00,6.266975129508244036e-02
4.250000000000000000e+00,2.979771902782306359e-02
4.333333333333333037e+00,7.967299491618298757e-02
4.416666666666666075e+00,5.908414933250415169e-02
4.500000000000000000e+00,8.453939816848368705e-02
4.583333333333333037e+00,1.567375618768252626e-02
4.666666666666666075e+00,1.314616447754344934e-02
4.750000000000000000e+00,2.188846488209438348e-02
4.833333333333333037e+00,9.299998278953883202e-02
4.916666666666666075e+00,7.884339875627879857e-03
5.000000000000000000e+00,7.108570426100611905e-02
5.083333333333333037e+00,6.574733591199852234e-02
5.166666666666666075e+00,1.260588248647025872e-02
5.250000000000000000e+00,1.609845199713622055e-02
5.333333333333333037e+00,2.714225211253838005e-02
5.416666666666666075e+00,7.018932534131439027e-02
5.500000000000000000e+00,1.996667558375467000e-01
5.583333333333333037e+00,4.902634060095066582e-02
5.666666666666666075e+00,2.738376502033562296e-02
5.750000000000000000e+00,5.269825213459503228e-03
5.833333333333333037e+00,7.108487189439741116e-02
5.916666666666666075e+00,4.754559488571724959e-03
6.000000000000000000e+00,8.271423668002451934e-02
6.083333333333333037e+00,1.428638956936169879e-01
6.166666666666666075e+00,1.866031599400250762e-01
6.250000000000000000e+00,2.742268862764634871e-02
6.333333333333333037e+00,1.825843323813445196e-03
6.416666666666666075e+00,1.804871891018116070e-01
6.500000000000000000e+00,8.951754508905104823e-03
6.583333333333333037e+00,3.786050406974857119e-02
6.666666666666666075e+00,3.980703021255595220e-02
6.750000000000000000e+00,7.964889038374108748e-03
6.833333333333333037e+00,1.165829504813002543e-01
